ABEV3,ALPA4,AMAR3,APER3,ARML3,AZUL4,B3SA3,BBAS3,BBDC3,BBSE3,BPAC11,BRFS3,CASH3,CCRO3,CIEL3,CMIG4,COGN3,CPFE3,CRFB3,CSNA3,DASA3,ECOR3,EGIE3,ELET3,EMBR3,EQTL3,EZTC3,FLRY3,FRAS3,FRIO3,GGBR4,GOAU4,GRND3,HAPV3,HYPE3,IRBR3,ITUB4,ITSA4,JHSF3,JSLG3,KLBN11,LREN3,MGLU3,MRFG3,MRVE3,MULT3,NEOE3,NTCO3,OIBR3,PCAR3,PETR3,PETR4,PETZ3,PRIO3,RADL3,RAIL3,RRRP3,SANB11,SAPR4,SBSP3,SCAR3,SMTO3,SUZB3,TAEE11,TEND3,TGMA3,TIMS3,TOTS3,TRPL4,TXRX3,UGPA3,UNIP6,USIM5,VALE3,VBBR3,VIVA3,WEGE3,XPML11
12.285871505737305,4.600832939147949,57.20696258544922,35.31340789794922,,,2.2889564037323,13.093916893005371,8.769987106323242,15.387532234191895,,61.50244903564453,,12.169743537902832,14.591529846191406,3.9023947715759277,11.973864555358887,11.353344917297363,,3.076054811477661,10.147849082946777,9.123553276062012,15.311446189880371,4.4325971603393555,20.586294174194336,4.396456718444824,10.260337829589844,4.776966571807861,2.7181777954101562,30.896400451660156,5.838262557983398,5.767878532409668,2.9596288204193115,,13.181368827819824,,12.635783195495605,3.311753511428833,1.7023898363113403,,9.8471097946167,10.210236549377441,0.21437646448612213,3.8638360500335693,4.317185401916504,13.739598274230957,,,39.03107452392578,66.26732635498047,3.4374585151672363,3.223327159881592,,0.3174900412559509,4.7254767417907715,,,7.519230365753174,0.972787082195282,12.620512962341309,30.182029724121094,8.595206260681152,17.527538299560547,7.9237141609191895,4.650417327880859,9.054902076721191,8.878145217895508,10.122954368591309,4.881807804107666,2.0999999046325684,21.684276580810547,1.1935659646987915,3.4176859855651855,12.955429077148438,,,5.110859394073486,
12.06064510345459,4.581393718719482,56.87460708618164,35.31340789794922,,,2.1636667251586914,13.03520393371582,8.53980541229248,15.032045364379883,,61.10597229003906,,11.805377960205078,14.284732818603516,3.653573513031006,11.715499877929688,10.64753246307373,,2.8733692169189453,10.092092514038086,8.772647857666016,14.344792366027832,4.2587690353393555,20.586294174194336,4.122305393218994,9.947840690612793,4.961341381072998,2.6256744861602783,32.15747833251953,5.58415412902832,5.580085277557373,2.892146110534668,,12.96802806854248,,12.1795072555542,3.161060094833374,1.6877139806747437,,9.78357982635498,10.0726318359375,0.21320821344852448,3.634016513824463,4.248954772949219,13.2070951461792,,,40.59828567504883,66.26732635498047,3.30711030960083,3.1311349868774414,,0.2855413854122162,4.591818809509277,,,7.307664394378662,0.9813960194587708,11.986313819885254,29.549028396606445,8.499618530273438,17.527538299560547,7.823921203613281,4.650417327880859,9.0200777053833,8.512884140014648,9.336254119873047,4.747557163238525,2.0999999046325684,21.53354263305664,1.1961948871612549,3.304837942123413,12.81924057006836,,,5.137237548828125,
12.278606414794922,4.788753986358643,58.16249084472656,35.31340789794922,,,2.2070364952087402,12.976481437683105,8.470752716064453,14.81367015838623,,58.80446243286133,,11.819951057434082,14.441871643066406,3.685070514678955,11.617500305175781,10.406227111816406,,3.022402763366699,10.27795124053955,9.164356231689453,14.613812446594238,4.148151874542236,20.470584869384766,4.19084358215332,9.67180061340332,4.689808368682861,2.703946352005005,32.78801727294922,5.695713043212891,5.606914520263672,2.934563636779785,,13.181368827819824,,12.21998119354248,3.224141836166382,1.695052146911621,,9.670639038085938,10.04511547088623,0.2044462412595749,3.5837435722351074,4.385417461395264,13.866637229919434,,,41.04606246948242,66.26732635498047,3.310835123062134,3.178938865661621,,0.3254772424697876,4.665683269500732,,,7.490641117095947,0.9641781449317932,11.970460891723633,29.356382369995117,8.925893783569336,17.527538299560547,7.887787342071533,4.650417327880859,9.646955490112305,8.87069320678711,9.60234546661377,4.851296424865723,1.7000000476837158,21.84793472290039,1.1804208755493164,3.2242321968078613,12.87253475189209,,,5.201534748077393,
12.416651725769043,4.989635944366455,59.201107025146484,40.70335006713867,,,2.308232307434082,13.305301666259766,8.862058639526367,15.412923812866211,,59.984230041503906,,12.096871376037598,14.565340995788574,3.703967571258545,12.14313793182373,10.72595500946045,,3.1356682777404785,10.18502140045166,9.278604507446289,14.74604320526123,4.274572372436523,21.31911277770996,4.337949752807617,9.890549659729004,4.525547981262207,2.6327900886535645,33.10328674316406,5.664724349975586,5.590819358825684,2.890216827392578,,13.676624298095703,,12.580586433410645,3.3538098335266113,1.7244036197662354,,9.388286590576172,10.079513549804688,0.20590607821941376,3.590925455093384,4.43503999710083,14.18559741973877,,,44.32974624633789,66.26732635498047,3.523115396499634,3.380396842956543,,0.4422895908355713,4.616439342498779,,,7.570695400238037,0.9297435283660889,12.279630661010742,29.2646427154541,8.938810348510742,17.527538299560547,7.8638386726379395,4.650417327880859,9.612127304077148,9.153956413269043,10.122954368591309,4.6987409591674805,2.0999999046325684,22.493940353393555,1.1830496788024902,3.288717031478882,13.073848724365234,,,5.145481109619141,
12.554692268371582,5.2423577308654785,58.079402923583984,38.47303009033203,,,2.40701961517334,13.416864395141602,8.841595649719238,15.44847297668457,,60.061588287353516,,11.790803909301758,14.75990104675293,3.722865104675293,11.27004623413086,10.42432689666748,,3.195281744003296,10.268658638000488,9.180676460266113,14.595572471618652,4.266670227050781,21.4251766204834,4.294485092163086,10.302007675170898,4.619411468505859,2.6968302726745605,31.526939392089844,5.639934062957764,5.3386406898498535,2.894073724746704,,14.217589378356934,,12.64314079284668,3.3888533115386963,1.6803759336471558,,9.317696571350098,9.976309776306152,0.20503032207489014,3.777653455734253,4.497068405151367,14.10991382598877,,,54.10617446899414,66.26732635498047,3.653463840484619,3.4930763244628906,,0.6279913187026978,4.590059757232666,,,7.542102813720703,0.9211346507072449,12.113153457641602,29.099515914916992,9.26174259185791,17.527538299560547,7.851860523223877,4.650417327880859,10.350449562072754,9.303044319152832,10.114278793334961,4.723148822784424,2.5999999046325684,22.597301483154297,1.1961948871612549,3.280656337738037,12.973191261291504,,,5.188347339630127,
12.37305736541748,5.378438472747803,57.331600189208984,41.81850814819336,,,2.366058588027954,13.381632804870605,8.757200241088867,15.31135368347168,,59.616764068603516,,11.841815948486328,14.430648803710938,3.5937304496765137,11.154226303100586,10.032204627990723,,2.98067307472229,10.18502140045166,8.854254722595215,14.477020263671875,4.108645439147949,22.12906265258789,4.3028435707092285,9.817633628845215,4.636172771453857,2.6968302726745605,30.26586151123047,5.534571647644043,5.150848865509033,2.928779125213623,,13.829011917114258,,12.521713256835938,3.364320993423462,1.6657003164291382,,9.254166603088379,9.968052864074707,0.20590607821941376,3.5981080532073975,4.354403018951416,14.226143836975098,,,54.18080139160156,66.26732635498047,3.545461416244507,3.407712697982788,,0.62699294090271,4.558403491973877,,,7.524949073791504,0.8953084349632263,10.702067375183105,29.255468368530273,9.173905372619629,17.527538299560547,7.803961753845215,4.650417327880859,9.995221138000488,9.191226959228516,9.978341102600098,4.552286624908447,2.5999999046325684,22.58437728881836,1.1777918338775635,3.2161712646484375,12.150155067443848,,,5.249346733093262,
12.343993186950684,5.443238735198975,59.201107025146484,38.844749450683594,,,2.337146043777466,13.228968620300293,8.854387283325195,15.21994400024414,,60.24532699584961,,11.513888359069824,14.090182304382324,3.5433361530303955,11.617500305175781,10.1287260055542,,2.992595911026001,9.989869117736816,8.617596626281738,14.135045051574707,4.148151874542236,22.148340225219727,4.2142462730407715,9.531174659729004,4.595944881439209,2.703946352005005,30.896400451660156,5.540770530700684,5.145485877990723,2.807310104370117,,13.844249725341797,,12.66889762878418,3.360818862915039,1.6216734647750854,,9.303577423095703,9.996952056884766,0.2044462412595749,3.5191075801849365,4.304780006408691,13.79906177520752,,,52.16581344604492,66.26732635498047,3.5529088973999023,3.3564951419830322,,0.573079526424408,4.598853588104248,,,7.719364166259766,0.8918648362159729,10.503881454467773,28.567426681518555,9.13257122039795,17.527538299560547,7.704165458679199,4.650417327880859,9.479785919189453,9.116683006286621,9.775879859924316,4.615749835968018,2.5,22.390579223632812,1.19093656539917,3.2081105709075928,11.593568801879883,,,5.186698913574219,
12.322197914123535,5.4885993003845215,59.076473236083984,39.7740478515625,,,2.3805153369903564,13.504937171936035,8.951574325561523,15.021886825561523,,60.3516960144043,,11.841815948486328,14.554115295410156,3.6094789505004883,11.715499877929688,10.370031356811523,,2.855484962463379,10.203605651855469,8.764486312866211,14.24903392791748,4.132349967956543,22.177270889282227,4.292813777923584,9.374927520751953,4.807137489318848,2.703946352005005,29.004783630371094,5.4478044509887695,5.081097602844238,2.8053810596466064,,13.836627960205078,,12.621058464050293,3.360818862915039,1.6069974899291992,,9.43063735961914,9.857975006103516,0.19860489666461945,3.6411986351013184,4.335794925689697,13.78554630279541,,,47.98657989501953,66.26732635498047,3.5901520252227783,3.4623451232910156,,0.4402928352355957,4.519713401794434,,,7.576411247253418,0.9469608068466187,10.916110038757324,27.97113037109375,8.951725959777832,17.527538299560547,7.744083881378174,4.650417327880859,10.17631721496582,9.04959487915039,9.674651145935059,4.673111438751221,2.5,22.614526748657227,1.1830496788024902,3.135565757751465,11.250141143798828,,,5.274078369140625,
12.37305736541748,5.456199645996094,60.40590286254883,39.7740478515625,,,2.327507495880127,12.923641204833984,8.749527931213379,14.681633949279785,,60.62246322631836,,12.140592575073242,14.617719650268555,3.6945180892944336,11.189865112304688,10.376062393188477,,2.7243354320526123,9.961992263793945,8.772647857666016,14.727808952331543,4.132349967956543,22.03264045715332,4.227619647979736,8.692643165588379,4.609353542327881,2.6968302726745605,31.211669921875,5.404419422149658,4.9952521324157715,2.7186167240142822,,13.973776817321777,,12.36348819732666,3.290727138519287,1.5996596813201904,,9.451814651489258,9.90750789642334,0.1930551826953888,3.49756121635437,4.273766040802002,13.707157135009766,,,46.04621887207031,66.26732635498047,3.2140049934387207,3.1106483936309814,,0.42931047081947327,4.558403491973877,,,7.570695400238037,0.9469608068466187,10.543519020080566,27.393178939819336,8.528038024902344,17.527538299560547,7.704165458679199,4.650417327880859,9.98825454711914,8.982505798339844,9.906035423278809,4.674331188201904,2.5,22.420726776123047,1.162017822265625,3.0227174758911133,11.18501091003418,,,5.3251848220825195,
12.830778121948242,5.527480125427246,62.69085693359375,38.844749450683594,,,2.3732872009277344,12.65354061126709,8.68558406829834,14.991416931152344,,60.825538635253906,,11.987560272216797,15.047988891601562,3.9023947715759277,11.537318229675293,10.587203025817871,,2.622992753982544,10.584615707397461,8.805290222167969,14.896513938903809,4.163954734802246,22.273696899414062,4.351321697235107,8.817642211914062,4.709921836853027,2.703946352005005,31.526939392089844,5.540770530700684,5.215236186981201,2.7205448150634766,,13.966155052185059,,12.278851509094238,3.269700050354004,1.6069974899291992,,9.670639038085938,9.90750789642334,0.2000647634267807,3.6052894592285156,4.354403018951416,13.463882446289062,,,44.25511932373047,66.26732635498047,3.1544179916381836,2.9604077339172363,,0.40335217118263245,4.554887294769287,,,7.66218376159668,0.9280214905738831,10.694138526916504,27.925262451171875,8.796717643737793,17.527538299560547,7.784001350402832,4.650417327880859,10.371346473693848,9.116683006286621,9.530038833618164,4.8207855224609375,2.700000047683716,22.631755828857422,1.1804208755493164,2.8615059852600098,10.68763542175293,,,5.445539951324463,
12.85257625579834,5.527480125427246,60.90443420410156,37.54372787475586,,,2.2166738510131836,12.130959510803223,8.567936897277832,15.128534317016602,,62.2567253112793,,11.134950637817383,14.965677261352539,3.7512118816375732,10.931496620178223,10.164921760559082,,2.50376558303833,10.640371322631836,8.609435081481934,14.198878288269043,4.053337097167969,22.890804290771484,4.179141521453857,8.546807289123535,4.642876148223877,2.6968302726745605,31.526939392089844,5.745296955108643,5.290351390838623,2.6858389377593994,,13.867107391357422,,12.105912208557129,3.2031149864196777,1.5776458978652954,,9.691814422607422,9.701104164123535,0.19860489666461945,3.5693795680999756,4.273766040802002,13.001664161682129,,,39.702735900878906,66.26732635498047,2.9942758083343506,2.8340697288513184,,0.38937458395957947,4.546092987060547,,,7.107532024383545,0.860873281955719,10.543519020080566,27.61334800720215,8.799300193786621,17.527538299560547,7.764043807983398,4.650417327880859,9.646955490112305,8.937780380249023,9.709358215332031,4.787832260131836,3.200000047683716,22.791101455688477,1.162017822265625,2.700294256210327,11.019216537475586,,,5.288913249969482,
12.707266807556152,5.443238735198975,60.696712493896484,37.1720085144043,,,2.245587110519409,11.860861778259277,8.785335540771484,15.22502326965332,,62.08265686035156,,11.39729118347168,14.976897239685059,3.9307408332824707,10.860223770141602,10.955194473266602,,2.599147081375122,10.770474433898926,8.4462251663208,14.385826110839844,4.077040672302246,22.890804290771484,4.48839807510376,8.437433242797852,4.807137489318848,2.6968302726745605,29.320053100585938,5.875446796417236,5.499605178833008,2.6800549030303955,,13.729961395263672,,12.266044616699219,3.23465633392334,1.592321753501892,,9.903580665588379,9.871732711791992,0.1997731626033783,3.5047430992126465,4.366809844970703,13.271967887878418,,,43.43419647216797,66.26732635498047,3.191659450531006,3.001382827758789,,0.4812270700931549,4.554887294769287,,,7.204739570617676,0.9280214905738831,10.519737243652344,27.980304718017578,8.78380012512207,17.527538299560547,7.9037556648254395,4.650417327880859,9.786259651184082,9.057050704956055,9.833727836608887,4.717047691345215,3.200000047683716,23.45433807373047,1.1357277631759644,2.805081844329834,11.688304901123047,,,5.430699825286865,
12.750858306884766,5.352518081665039,59.491920471191406,38.1013069152832,,,2.308232307434082,12.242517471313477,8.930891036987305,15.367218017578125,,62.64353561401367,,11.827239036560059,15.152741432189941,3.8520002365112305,10.45040512084961,10.870739936828613,,2.7124125957489014,10.315122604370117,8.699200630187988,14.399507522583008,4.227163791656494,23.3825626373291,4.5134735107421875,8.604101181030273,4.86077356338501,2.6968302726745605,31.526939392089844,5.987008571624756,5.714223861694336,2.681983232498169,,13.752813339233398,,12.608414649963379,3.339789628982544,1.6069974899291992,,10.072996139526367,9.917139053344727,0.19159530103206635,3.4616522789001465,4.323389530181885,13.50443172454834,,,45.5238151550293,66.26732635498047,3.6460142135620117,3.4042978286743164,,0.49819982051849365,4.642820358276367,,,7.4163055419921875,0.9211346507072449,10.678285598754883,27.71426010131836,8.654626846313477,17.527538299560547,7.951658248901367,4.650417327880859,10.273833274841309,9.0719575881958,10.290706634521484,4.758541584014893,3.0,23.493093490600586,1.1225829124450684,2.8615059852600098,12.357396125793457,,,5.3878350257873535,
12.598286628723145,5.313637733459473,63.14784622192383,38.47303009033203,,,2.3491928577423096,13.093916893005371,9.033254623413086,15.331669807434082,,62.85627746582031,,11.768939971923828,15.369747161865234,3.8079051971435547,10.254405975341797,10.605301856994629,,2.640876293182373,10.343000411987305,8.813450813293457,14.144163131713867,4.148151874542236,23.826107025146484,4.396456718444824,8.85409927368164,4.803785800933838,2.6968302726745605,30.581130981445312,5.925030708312988,5.542529106140137,2.683911085128784,,13.440420150756836,,13.072253227233887,3.4624483585357666,1.592321753501892,,10.094171524047852,9.893749237060547,0.18955039978027344,3.3395605087280273,4.292375087738037,13.24493408203125,,,43.28493881225586,66.26732635498047,3.686980724334717,3.4213707447052,,0.49919819831848145,4.463438034057617,,,7.639310359954834,0.9211346507072449,11.177714347839355,27.980304718017578,8.67012882232666,17.527538299560547,7.963632106781006,4.650417327880859,9.960392951965332,9.064502716064453,10.195261001586914,4.857398509979248,3.0,23.506017684936523,1.1225829124450684,2.8212037086486816,12.167916297912598,,,5.414212226867676,
12.88890266418457,5.378438472747803,63.56329345703125,38.1013069152832,,,2.3323256969451904,13.381632804870605,8.994866371154785,15.306275367736816,,62.85627746582031,,11.863676071166992,15.489473342895508,3.7386131286621094,10.20095157623291,10.587203025817871,,2.640876293182373,10.343000411987305,9.115391731262207,13.993695259094238,4.037533760070801,23.450057983398438,4.3178887367248535,9.114516258239746,4.9378743171691895,2.7395248413085938,30.896400451660156,5.987008571624756,5.60154914855957,2.660773754119873,,13.501380920410156,,12.961812019348145,3.4624483585357666,1.6069974899291992,,10.256524085998535,10.04511547088623,0.18692225217819214,3.3970155715942383,4.497068405151367,13.628768920898438,,,44.926780700683594,66.26732635498047,3.5976004600524902,3.3564951419830322,,0.501194953918457,4.484541893005371,,,7.6050028800964355,0.8866996169090271,11.138076782226562,27.97113037109375,8.938810348510742,17.527538299560547,7.8758134841918945,4.650417327880859,10.099700927734375,9.116683006286621,10.498950958251953,4.712165832519531,3.0,24.074501037597656,1.1304694414138794,2.837324380874634,12.108708381652832,,,5.399374485015869,
